camper_id,park_id,park,visit,mountain,beach,cost,time
220,1,Mount Greylock,1,1,0,56.93441976326683,258.8581926137481
220,2,October Mountain,0,1,0,80.82949375428568,383.7773847596541
220,3,Horseneck Beach,0,0,1,95.74906534897737,207.80560459703827
220,4,Salisbury Beach,0,0,1,106.28208911537844,137.8761770046827
220,5,Scusset Beach,0,0,1,102.04407836910302,90.04622466761681
221,1,Mount Greylock,0,1,0,94.53453571912027,606.8638193608549
221,2,October Mountain,0,1,0,93.34808738561394,447.068832825996
221,3,Horseneck Beach,1,0,1,100.75898465278564,251.0021568846794
221,4,Salisbury Beach,0,0,1,99.808930745121,26.507652956823947
221,5,Scusset Beach,0,0,1,96.87505330043845,2.9029500655103995
222,1,Mount Greylock,1,1,0,75.19223613622675,375.0589788965243
222,2,October Mountain,0,1,0,76.2331127665101,168.91769206055974
222,3,Horseneck Beach,0,0,1,103.50300432082005,211.95264701241567
222,4,Salisbury Beach,0,0,1,117.28437132287047,218.4044092315532
222,5,Scusset Beach,0,0,1,116.88792237757802,245.06826628362742
223,1,Mount Greylock,1,1,0,67.2900579960235,243.10116739773645
223,2,October Mountain,0,1,0,103.2375152089995,347.27794180550467
223,3,Horseneck Beach,0,0,1,111.94527447586316,230.98728906564014
223,4,Salisbury Beach,0,0,1,123.65818308061547,183.9464897845077
223,5,Scusset Beach,0,0,1,122.0777688137448,172.28952520061472
224,1,Mount Greylock,0,1,0,77.06297143451079,455.01071866712346
224,2,October Mountain,0,1,0,80.51252633980849,265.56123992636816
224,3,Horseneck Beach,0,0,1,92.9440754047085,113.52324899175748
224,4,Salisbury Beach,1,0,1,106.58115196568725,116.07189524607318
224,5,Scusset Beach,0,0,1,105.45986255619272,95.77689477611526
225,1,Mount Greylock,1,1,0,46.99041055728779,116.37963315678715
225,2,October Mountain,0,1,0,66.27838127012484,140.07449678738269
225,3,Horseneck Beach,0,0,1,99.44630370232518,288.7117874607065
225,4,Salisbury Beach,0,0,1,113.36877840202887,226.01438244176654
225,5,Scusset Beach,0,0,1,111.52102212844825,271.116407482277
226,1,Mount Greylock,0,1,0,55.919139990421996,222.6644366095294
226,2,October Mountain,1,1,0,73.94142472731195,218.46765737248958
226,3,Horseneck Beach,0,0,1,97.12949991908954,207.73978203672317
226,4,Salisbury Beach,0,0,1,110.25147803992553,187.45918205853633
226,5,Scusset Beach,0,0,1,107.87909154805321,170.17593647773853
227,1,Mount Greylock,1,1,0,70.45298527584787,462.52205258421606
227,2,October Mountain,0,1,0,85.924779614291,294.4315821778358
227,3,Horseneck Beach,0,0,1,87.49879529263636,52.2319707479457
227,4,Salisbury Beach,0,0,1,100.64587281562216,44.42757512303469
227,5,Scusset Beach,0,0,1,101.34531265971582,60.063284701820635
228,1,Mount Greylock,0,1,0,63.24639830248333,321.7206288408677
228,2,October Mountain,1,1,0,63.87534521294455,67.28015830140276
228,3,Horseneck Beach,0,0,1,116.85985241398477,377.98188887819276
228,4,Salisbury Beach,0,0,1,125.36826104392043,274.8086077344152
228,5,Scusset Beach,0,0,1,125.03579860130796,334.4636210006383
229,1,Mount Greylock,1,1,0,43.70914731972336,36.50049424871875
229,2,October Mountain,0,1,0,62.80775990620029,46.39110391193973
229,3,Horseneck Beach,0,0,1,113.37359733167526,306.88556555696374
229,4,Salisbury Beach,0,0,1,128.6392580458149,304.8315661231834
229,5,Scusset Beach,0,0,1,127.68330471931368,278.0649022714521
230,1,Mount Greylock,0,1,0,53.861615972482895,222.1193818810943
230,2,October Mountain,0,1,0,94.56051245051785,623.7653133696264
230,3,Horseneck Beach,1,0,1,92.01910699048149,149.50009174403772
230,4,Salisbury Beach,0,0,1,131.90870798835164,603.4833804509749
230,5,Scusset Beach,0,0,1,108.6315993239279,213.54458305383653
231,1,Mount Greylock,1,1,0,50.66152678787894,185.59223744971422
231,2,October Mountain,0,1,0,66.42294008496957,131.22025683880142
231,3,Horseneck Beach,0,0,1,98.209500857191955,295.66141885462963
231,4,Salisbury Beach,0,0,1,110.7637537318766,246.35314141594372
231,5,Scusset Beach,0,0,1,110.12391440022034,193.67826854328823
232,1,Mount Greylock,1,1,0,49.182417597629694,148.933557410754
232,2,October Mountain,0,1,0,68.17044142682877,179.46448326748632
232,3,Horseneck Beach,0,0,1,98.98932191732432,212.02208497059956
232,4,Salisbury Beach,0,0,1,113.66460443823536,220.67496239523527
232,5,Scusset Beach,0,0,1,116.07075191253988,268.6822752844506
233,1,Mount Greylock,0,1,0,82.44990752611884,281.27139133981746
233,2,October Mountain,0,1,0,93.94056243200038,259.13377334625085
233,3,Horseneck Beach,0,0,1,97.90794654963196,119.41655031107314
233,4,Salisbury Beach,1,0,1,112.48740168045987,97.65362367938471
233,5,Scusset Beach,0,0,1,112.98179989602909,111.12162738560811
234,1,Mount Greylock,0,1,0,58.03636915788167,208.0312460218925
234,2,October Mountain,0,1,0,74.5694655463006,177.11667753417768
234,3,Horseneck Beach,0,0,1,102.47206585712087,217.95550825725482
234,4,Salisbury Beach,0,0,1,119.18204662847985,189.32170063142303
234,5,Scusset Beach,1,0,1,118.34160258459953,202.82578129579886
235,1,Mount Greylock,0,1,0,45.19171883643662,36.20239328240053
235,2,October Mountain,0,1,0,137.9630413059154,659.4572003225139
235,3,Horseneck Beach,0,0,1,186.2395886699811,937.0856863188876
235,4,Salisbury Beach,1,0,1,149.28900665378308,437.6928646380201
235,5,Scusset Beach,0,0,1,144.24619774875757,436.90481451872125
236,1,Mount Greylock,0,1,0,57.94606307396475,269.3395514361764
236,2,October Mountain,0,1,0,78.81021857584047,297.6251292958257
236,3,Horseneck Beach,0,0,1,94.5631624712363,193.656261927376
236,4,Salisbury Beach,0,0,1,108.49609066219784,180.94919601560358
236,5,Scusset Beach,1,0,1,111.64368830187075,202.7685332640726
237,1,Mount Greylock,0,1,0,96.26501415325856,420.9597133329152
237,2,October Mountain,1,1,0,84.14027373863878,244.1935787514038
237,3,Horseneck Beach,0,0,1,105.81185596516819,198.112340611227
237,4,Salisbury Beach,0,0,1,122.59661131329402,208.69468928371558
237,5,Scusset Beach,0,0,1,129.0340764044343,285.75621533850904
238,1,Mount Greylock,0,1,0,43.70099082441749,38.48056450060455
238,2,October Mountain,0,1,0,64.19026906878949,47.07865905822429
238,3,Horseneck Beach,0,0,1,118.81455976207475,340.29493507126784
238,4,Salisbury Beach,1,0,1,134.49967861109036,370.89130725432
238,5,Scusset Beach,0,0,1,169.82781198765025,783.5969477978821
239,1,Mount Greylock,0,1,0,45.71573903201375,97.58428716857667
239,2,October Mountain,0,1,0,59.99908444042732,33.78652712679745
239,3,Horseneck Beach,0,0,1,108.68904763485091,321.1940598828744
239,4,Salisbury Beach,0,0,1,128.0461171128109,356.43670180483036
239,5,Scusset Beach,1,0,1,144.59949364432933,573.1026186593223
240,1,Mount Greylock,0,1,0,55.86849694777934,150.26304796180435
240,2,October Mountain,1,1,0,70.69553870484869,90.02572935070943
240,3,Horseneck Beach,0,0,1,128.47091424404337,293.19947867139547
240,4,Salisbury Beach,0,0,1,142.97386008558783,319.8860892897707
240,5,Scusset Beach,0,0,1,142.28552121381762,353.7205226311532
241,1,Mount Greylock,0,1,0,57.81958446543598,298.5888035229855
241,2,October Mountain,0,1,0,116.99991309818901,712.8721443189303
241,3,Horseneck Beach,1,0,1,91.09726549043722,115.16431996260434
241,4,Salisbury Beach,0,0,1,107.11757683746652,118.1542205406772
241,5,Scusset Beach,0,0,1,105.42313094712252,141.34871144507656
242,1,Mount Greylock,0,1,0,49.24151675080365,72.09999348541352
242,2,October Mountain,1,1,0,63.11837008624937,50.23524892005376
242,3,Horseneck Beach,0,0,1,121.79957727452688,295.0536165638404
242,4,Salisbury Beach,0,0,1,135.87368077691798,282.14846486925137
242,5,Scusset Beach,0,0,1,133.49982943208448,348.25265517393774
243,1,Mount Greylock,0,1,0,57.739335723199204,181.0977926288623
243,2,October Mountain,0,1,0,76.04244171310792,184.34115369938792
243,3,Horseneck Beach,0,0,1,104.25430924773892,217.1230839490534
243,4,Salisbury Beach,1,0,1,132.5817198050566,416.7892463039888
243,5,Scusset Beach,0,0,1,114.37945891082163,171.13738786087941
244,1,Mount Greylock,0,1,0,54.23811985384262,244.46755744939853
244,2,October Mountain,0,1,0,74.62634774440971,260.55322666363156
244,3,Horseneck Beach,1,0,1,91.47876853962632,118.96714280808656
244,4,Salisbury Beach,0,0,1,107.15090732535758,181.80526827135148
244,5,Scusset Beach,0,0,1,109.32351270619856,208.13385080017176
245,1,Mount Greylock,1,1,0,51.9712949295024,170.8893585987953
245,2,October Mountain,0,1,0,70.85027972912167,169.55474529882744
245,3,Horseneck Beach,0,0,1,97.60601233204747,257.48015259574845
245,4,Salisbury Beach,0,0,1,111.91464326581524,196.7937803991203
245,5,Scusset Beach,0,0,1,120.0578107451413,334.7435351376548
246,1,Mount Greylock,0,1,0,68.98198963732335,321.7481507629318
246,2,October Mountain,1,1,0,81.23046523098712,369.0494033158395
246,3,Horseneck Beach,0,0,1,88.33953567871852,73.43826915450221
246,4,Salisbury Beach,0,0,1,104.01202778087612,79.35122036963996
246,5,Scusset Beach,0,0,1,108.21299577915752,135.72669012823243
247,1,Mount Greylock,1,1,0,61.64453240403817,252.90505015065557
247,2,October Mountain,0,1,0,80.23219421705767,312.7019161039717
247,3,Horseneck Beach,0,0,1,90.54358598591001,85.46595046513808
247,4,Salisbury Beach,0,0,1,105.0108062936092,100.56860024478856
247,5,Scusset Beach,0,0,1,109.83021710390994,170.31596154656833
248,1,Mount Greylock,0,1,0,61.57633223701935,375.85533115284227
248,2,October Mountain,0,1,0,80.2403557957055,292.49164138454495
248,3,Horseneck Beach,0,0,1,88.14518414614696,62.102900594701865
248,4,Salisbury Beach,0,0,1,107.52915511926693,137.3486377150845
248,5,Scusset Beach,1,0,1,101.71298042194069,61.216113048483734
249,1,Mount Greylock,1,1,0,46.06449132281777,80.2387566946462
249,2,October Mountain,0,1,0,64.78688067717226,81.71467472172601
249,3,Horseneck Beach,0,0,1,108.35709023506651,341.97569003845905
249,4,Salisbury Beach,0,0,1,122.87821480710268,338.89094988323393
249,5,Scusset Beach,0,0,1,121.56425436858454,256.44683059170137
250,1,Mount Greylock,1,1,0,46.688835074810754,91.79118101400503
250,2,October Mountain,0,1,0,62.113147582027956,46.929832448540495
250,3,Horseneck Beach,0,0,1,106.99149298853695,352.6892972234214
250,4,Salisbury Beach,0,0,1,121.18990712905342,386.72082691790365
250,5,Scusset Beach,0,0,1,123.4585591590536,385.79168777009204
251,1,Mount Greylock,0,1,0,68.02855236650379,307.2242873467104
251,2,October Mountain,0,1,0,85.51985104700351,299.7790759903834
251,3,Horseneck Beach,0,0,1,94.90191394526997,121.35377295274611
251,4,Salisbury Beach,1,0,1,109.18722148554336,93.64878181726839
251,5,Scusset Beach,0,0,1,108.83268033679607,138.18562105438966
252,1,Mount Greylock,0,1,0,57.15651834132626,302.46976709332125
252,2,October Mountain,0,1,0,77.10640691945522,301.5087313380485
252,3,Horseneck Beach,1,0,1,91.26464575755233,144.52478364064157
252,4,Salisbury Beach,0,0,1,106.166210720527,172.50836299269184
252,5,Scusset Beach,0,0,1,103.03269991504368,125.32058776025356
253,1,Mount Greylock,1,1,0,72.37486965484084,272.27031123076506
253,2,October Mountain,0,1,0,89.21462072736304,240.00845632520534
253,3,Horseneck Beach,0,0,1,95.51487222195402,112.36663948004005
253,4,Salisbury Beach,0,0,1,108.68648579934586,112.89297215313789
253,5,Scusset Beach,0,0,1,112.43377007307478,171.60590719928697
254,1,Mount Greylock,0,1,0,51.483178265630116,136.6863025319027
254,2,October Mountain,1,1,0,67.49019650974148,102.97953853201531
254,3,Horseneck Beach,0,0,1,108.48424520329472,333.7461993620866
254,4,Salisbury Beach,0,0,1,131.44000549129785,413.72538493310117
254,5,Scusset Beach,0,0,1,123.05457284931487,315.74608679354293
255,1,Mount Greylock,0,1,0,57.16410480748344,184.06030693783856
255,2,October Mountain,0,1,0,83.10290030380129,350.01240812219214
255,3,Horseneck Beach,0,0,1,97.74961010346567,173.4058508592774
255,4,Salisbury Beach,1,0,1,115.48686130930608,180.65753240278605
255,5,Scusset Beach,0,0,1,118.50085743117478,265.01151011045613
256,1,Mount Greylock,1,1,0,42.84616962655774,60.57097715335588
256,2,October Mountain,0,1,0,60.99236076702696,47.732251752266905
256,3,Horseneck Beach,0,0,1,102.4008313298935,293.21838784871136
256,4,Salisbury Beach,0,0,1,124.69626977833875,410.6865419940935
256,5,Scusset Beach,0,0,1,114.98212964043378,304.10004668530354
257,1,Mount Greylock,0,1,0,79.43385076968607,266.78073289272845
257,2,October Mountain,0,1,0,106.03693758049423,403.6165593926125
257,3,Horseneck Beach,0,0,1,91.81077165477569,70.9721083225075
257,4,Salisbury Beach,0,0,1,108.76000659277707,89.64836733703518
257,5,Scusset Beach,1,0,1,105.74564097241841,63.6729798661099
258,1,Mount Greylock,0,1,0,66.41613144359196,323.0089902131432
258,2,October Mountain,0,1,0,79.69041605276468,233.04381627930408
258,3,Horseneck Beach,0,0,1,95.97625951598314,131.24642165440946
258,4,Salisbury Beach,1,0,1,109.74234629063562,133.7548339752159
258,5,Scusset Beach,0,0,1,109.15436028954299,166.81226257369397
259,1,Mount Greylock,0,1,0,50.39154265694974,161.6902548725511
259,2,October Mountain,1,1,0,59.701552648680845,22.27532851713364
259,3,Horseneck Beach,0,0,1,108.74627519515623,293.3276825953163
259,4,Salisbury Beach,0,0,1,123.52034230990874,314.7968963031542
259,5,Scusset Beach,0,0,1,124.30720030004065,375.8364144055619
260,1,Mount Greylock,0,1,0,72.55932207014814,498.304199102676
260,2,October Mountain,0,1,0,77.95263499206165,262.5419658134722
260,3,Horseneck Beach,1,0,1,88.02358387184258,69.74965937474752
260,4,Salisbury Beach,0,0,1,101.46165752813947,65.49125582369821
260,5,Scusset Beach,0,0,1,104.26383947051917,141.98349537592944
261,1,Mount Greylock,0,1,0,79.45949739148378,498.480582219294
261,2,October Mountain,0,1,0,81.71405370638809,368.2240100000472
261,3,Horseneck Beach,0,0,1,102.49423727333401,262.51647796407275
261,4,Salisbury Beach,1,0,1,117.15871365980078,270.05575975979957
261,5,Scusset Beach,0,0,1,101.05438902990646,75.16901645099635
262,1,Mount Greylock,1,1,0,61.12525330463785,292.7650657823531
262,2,October Mountain,0,1,0,79.71748631674178,208.9722763310453
262,3,Horseneck Beach,0,0,1,95.160741387188,153.30502364138897
262,4,Salisbury Beach,0,0,1,111.11284708925658,137.64391827780628
262,5,Scusset Beach,0,0,1,107.80072166123449,140.58091185698558
263,1,Mount Greylock,0,1,0,68.68556733423785,355.73117707981726
263,2,October Mountain,0,1,0,84.03720401184674,328.9354592231353
263,3,Horseneck Beach,0,0,1,91.62328664178975,115.69910430768617
263,4,Salisbury Beach,1,0,1,99.17116613008594,24.02762811102077
263,5,Scusset Beach,0,0,1,125.19753399368409,405.30854601086116
264,1,Mount Greylock,1,1,0,43.26619770572621,30.157855663960568
264,2,October Mountain,0,1,0,61.545787972859124,33.04384497856369
264,3,Horseneck Beach,0,0,1,119.75814305576353,342.7174682561461
264,4,Salisbury Beach,0,0,1,132.39791337333753,332.96231805023757
264,5,Scusset Beach,0,0,1,134.2620654194642,364.887691144762
265,1,Mount Greylock,0,1,0,50.13958145761558,135.07017126968668
265,2,October Mountain,0,1,0,71.63991003595841,151.12477190424605
265,3,Horseneck Beach,1,0,1,106.72881379260241,238.70156335962685
265,4,Salisbury Beach,0,0,1,121.0564463524791,232.70974028208386
265,5,Scusset Beach,0,0,1,120.38028181277377,250.03529927207012
266,1,Mount Greylock,0,1,0,78.9863182680664,511.39823645625006
266,2,October Mountain,1,1,0,66.16813685202649,144.47934670518848
266,3,Horseneck Beach,0,0,1,113.68014668484749,400.9016140909071
266,4,Salisbury Beach,0,0,1,124.65609507012553,375.0692037556711
266,5,Scusset Beach,0,0,1,142.62481680087004,763.1112016724132
267,1,Mount Greylock,0,1,0,45.43072033945484,83.8322093672575
267,2,October Mountain,0,1,0,63.63337609928182,76.403364871228
267,3,Horseneck Beach,0,0,1,109.88291234679231,373.00781824415265
267,4,Salisbury Beach,0,0,1,124.4542726785512,359.41993546000316
267,5,Scusset Beach,1,0,1,123.04249799678905,321.06875739488595
268,1,Mount Greylock,0,1,0,72.76497857048756,316.88389725791313
268,2,October Mountain,0,1,0,88.81300217346181,397.96960279991833
268,3,Horseneck Beach,0,0,1,125.02729768828542,452.66820855695585
268,4,Salisbury Beach,0,0,1,106.17548898732854,109.93433969856177
268,5,Scusset Beach,1,0,1,106.0841110817936,109.48789128250745
269,1,Mount Greylock,0,1,0,57.29611964803429,279.0579847945851
269,2,October Mountain,1,1,0,75.33227477752143,274.7590544323334
269,3,Horseneck Beach,0,0,1,93.38386631425975,200.80271703522774
269,4,Salisbury Beach,0,0,1,102.4818571591929,67.32075376883247
269,5,Scusset Beach,0,0,1,128.17423446351356,543.8210207064864
270,1,Mount Greylock,0,1,0,50.76299874554483,241.9493941509033
270,2,October Mountain,0,1,0,73.91335483625801,264.4387886047032
270,3,Horseneck Beach,0,0,1,93.6646205998291,172.37090734670304
270,4,Salisbury Beach,0,0,1,107.58516336300076,187.88036175713202
270,5,Scusset Beach,1,0,1,107.19645863447239,218.6107987479187
271,1,Mount Greylock,0,1,0,47.596912396774904,74.69855244295923
271,2,October Mountain,0,1,0,65.28874727870476,54.84602122897357
271,3,Horseneck Beach,0,0,1,117.98959092606358,324.11260663617594
271,4,Salisbury Beach,1,0,1,139.413038765274,383.6108620391524
271,5,Scusset Beach,0,0,1,163.74755373108087,528.093692553456
272,1,Mount Greylock,0,1,0,76.26910648127091,306.8243952020888
272,2,October Mountain,0,1,0,99.04081465210166,315.8120690762432
272,3,Horseneck Beach,0,0,1,95.0265578395155,98.72984078260811
272,4,Salisbury Beach,1,0,1,108.14796036107927,76.39395882364988
272,5,Scusset Beach,0,0,1,108.06356776723688,80.05494496972396
273,1,Mount Greylock,1,1,0,62.84765433770539,300.94504043435586
273,2,October Mountain,0,1,0,76.26858560394433,250.78978715236136
273,3,Horseneck Beach,0,0,1,97.26583430676476,190.49232177607118
273,4,Salisbury Beach,0,0,1,106.6075147782925,150.54973901666975
273,5,Scusset Beach,0,0,1,107.31569124599592,125.40017884505055
274,1,Mount Greylock,0,1,0,80.73952974049077,326.6197657660821
274,2,October Mountain,0,1,0,86.2004733200378,175.25354320967747
274,3,Horseneck Beach,1,0,1,111.1380045645242,244.07791728876614
274,4,Salisbury Beach,0,0,1,118.34122327208253,129.45578530088068
274,5,Scusset Beach,0,0,1,118.53612351362042,191.68615352669062
275,1,Mount Greylock,0,1,0,82.27679323646419,375.11436033493317
275,2,October Mountain,0,1,0,101.36541395407839,266.7100182914247
275,3,Horseneck Beach,1,0,1,94.00044455367569,67.22968649237015
275,4,Salisbury Beach,0,0,1,113.08532414559896,108.2551018160418
275,5,Scusset Beach,0,0,1,105.12111719726241,51.88041200584387
276,1,Mount Greylock,0,1,0,65.65438364726089,484.36848383956135
276,2,October Mountain,0,1,0,78.29351958842011,286.8886625867931
276,3,Horseneck Beach,1,0,1,86.41168357551778,50.84116110075977
276,4,Salisbury Beach,0,0,1,100.84678781823798,47.1516442640263
276,5,Scusset Beach,0,0,1,100.53108013820713,62.711051002286425
277,1,Mount Greylock,0,1,0,52.598984317770245,143.70211796159722
277,2,October Mountain,0,1,0,71.41068678946478,171.52274680393225
277,3,Horseneck Beach,1,0,1,101.7882900448966,241.18345049319117
277,4,Salisbury Beach,0,0,1,119.01732860981643,296.4561328309926
277,5,Scusset Beach,0,0,1,115.31513274389573,188.83588206598534
278,1,Mount Greylock,0,1,0,69.8104020409905,336.92529344312663
278,2,October Mountain,0,1,0,87.15051537575918,255.19772713747852
278,3,Horseneck Beach,0,0,1,97.92555621458611,143.21270005815572
278,4,Salisbury Beach,1,0,1,107.3065035090829,84.57818885627955
278,5,Scusset Beach,0,0,1,105.69866784785486,103.20410716436164
279,1,Mount Greylock,1,1,0,46.95276020721123,86.52008673334797
279,2,October Mountain,0,1,0,66.24939278482398,85.38569060880779
279,3,Horseneck Beach,0,0,1,106.533214060038,273.8944419370275
279,4,Salisbury Beach,0,0,1,125.27250048430193,293.67800427019307
279,5,Scusset Beach,0,0,1,120.53878518421378,301.7634989700993
280,1,Mount Greylock,1,1,0,60.121807473574115,147.03150168772765
280,2,October Mountain,0,1,0,92.09783353582098,222.92743665189218
280,3,Horseneck Beach,0,0,1,115.50875041062542,243.48563625106846
280,4,Salisbury Beach,0,0,1,127.38426019408749,252.17168971145333
280,5,Scusset Beach,0,0,1,126.20311612235027,228.10241978559694
281,1,Mount Greylock,0,1,0,61.870493198572994,270.0979532877727
281,2,October Mountain,0,1,0,79.40872868061157,261.6157799858136
281,3,Horseneck Beach,0,0,1,91.69535089856521,93.87241984935942
281,4,Salisbury Beach,1,0,1,106.19951597834064,112.63286689266434
281,5,Scusset Beach,0,0,1,114.89473853722141,274.62717819821216
282,1,Mount Greylock,1,1,0,53.83153844148402,198.3935223119692
282,2,October Mountain,0,1,0,77.33920188244328,315.8843784889719
282,3,Horseneck Beach,0,0,1,94.48277573738243,144.74503165174065
282,4,Salisbury Beach,0,0,1,111.20362241773925,173.56903920829293
282,5,Scusset Beach,0,0,1,110.68330477910168,210.6456002114564
283,1,Mount Greylock,0,1,0,84.09750292516837,351.6088812947946
283,2,October Mountain,0,1,0,109.51024727162203,479.95171519491953
283,3,Horseneck Beach,0,0,1,83.98980281428577,8.747717171829498
283,4,Salisbury Beach,0,0,1,118.9139620776838,152.88150852424633
283,5,Scusset Beach,1,0,1,101.25979290930636,35.34413101409358
284,1,Mount Greylock,0,1,0,52.29907957583153,158.70552795585547
284,2,October Mountain,0,1,0,73.88665938208256,141.21282262207606
284,3,Horseneck Beach,0,0,1,118.6450565268787,441.49668948634985
284,4,Salisbury Beach,1,0,1,120.96245123440269,210.10320922238753
284,5,Scusset Beach,0,0,1,120.07043592449573,277.34415481356166
285,1,Mount Greylock,0,1,0,55.89302323289632,215.7197331333477
285,2,October Mountain,0,1,0,98.2571407704875,584.8312888570705
285,3,Horseneck Beach,1,0,1,97.35971281203493,235.99025182450603
285,4,Salisbury Beach,0,0,1,106.10298911825699,146.24962693133213
285,5,Scusset Beach,0,0,1,104.33899374007251,138.83730918575964
286,1,Mount Greylock,0,1,0,47.992645100225936,159.99176642958787
286,2,October Mountain,0,1,0,87.18374526106349,401.9601138896377
286,3,Horseneck Beach,1,0,1,99.07925984223067,287.9073771163553
286,4,Salisbury Beach,0,0,1,113.83180801210924,294.68307982489637
286,5,Scusset Beach,0,0,1,113.85296805074992,303.62969643031715
287,1,Mount Greylock,1,1,0,52.75866347914524,164.74424682129296
287,2,October Mountain,0,1,0,70.70830487385648,147.2122822367573
287,3,Horseneck Beach,0,0,1,97.16884386347917,213.90536663570865
287,4,Salisbury Beach,0,0,1,112.28199439473298,216.24277026114984
287,5,Scusset Beach,0,0,1,114.44641420862578,230.82098091049832
288,1,Mount Greylock,0,1,0,73.28649942587393,337.2382551385125
288,2,October Mountain,0,1,0,92.27553579863022,309.37603453632624
288,3,Horseneck Beach,0,0,1,93.79452986310443,121.79169009184885
288,4,Salisbury Beach,1,0,1,109.28171874018517,108.22370511509251
288,5,Scusset Beach,0,0,1,105.25954738436428,72.9292897653009
289,1,Mount Greylock,1,1,0,55.61661978513713,166.01444647150282
289,2,October Mountain,0,1,0,74.14508714041783,173.97869650229853
289,3,Horseneck Beach,0,0,1,104.54317770514447,194.66561721531647
289,4,Salisbury Beach,0,0,1,155.63933690343708,522.3175546021885
289,5,Scusset Beach,0,0,1,118.25677128109713,191.18156968072188
290,1,Mount Greylock,0,1,0,55.30898267568392,113.63032989042647
290,2,October Mountain,0,1,0,75.74225882150958,125.15095040936122
290,3,Horseneck Beach,0,0,1,118.96307598421538,245.63629500184615
290,4,Salisbury Beach,0,0,1,410.044790325136,2220.6051881622134
290,5,Scusset Beach,1,0,1,132.9998731252977,243.04419253028672
291,1,Mount Greylock,0,1,0,72.30127825324722,382.63531745192086
291,2,October Mountain,0,1,0,92.5435518147148,421.86346596199604
291,3,Horseneck Beach,0,0,1,90.42438186639403,84.07807791881166
291,4,Salisbury Beach,1,0,1,102.97484559732163,53.20657279447393
291,5,Scusset Beach,0,0,1,105.14839829132556,91.27317955138443
292,1,Mount Greylock,0,1,0,52.92815441792435,261.35231566224394
292,2,October Mountain,0,1,0,70.86560645883277,236.43022485924186
292,3,Horseneck Beach,1,0,1,95.52678222395055,209.67060644831358
292,4,Salisbury Beach,0,0,1,123.23733072871441,384.13440182884824
292,5,Scusset Beach,0,0,1,106.57254221848974,160.604629412267
293,1,Mount Greylock,1,1,0,57.78582354759457,159.28644032033935
293,2,October Mountain,0,1,0,74.87226883723702,138.08952150641872
293,3,Horseneck Beach,0,0,1,109.47859141481865,308.3024731018809
293,4,Salisbury Beach,0,0,1,122.31288975537508,227.64758644962393
293,5,Scusset Beach,0,0,1,120.06139400453567,201.41412186206512
294,1,Mount Greylock,1,1,0,50.89036040520499,137.73216211466442
294,2,October Mountain,0,1,0,85.42384513620439,306.0971241650632
294,3,Horseneck Beach,0,0,1,107.88537827195152,221.41348224570322
294,4,Salisbury Beach,0,0,1,140.7879035393865,455.7527583172464
294,5,Scusset Beach,0,0,1,121.28851947540463,245.39554384793098
295,1,Mount Greylock,1,1,0,73.46671804673358,230.43347349739676
295,2,October Mountain,0,1,0,92.53175377660352,262.2300192954491
295,3,Horseneck Beach,0,0,1,101.42967326148164,139.43190007519354
295,4,Salisbury Beach,0,0,1,119.97638036372827,196.25308775587374
295,5,Scusset Beach,0,0,1,118.09775725721958,172.72390083624117
296,1,Mount Greylock,1,1,0,50.25340975702804,79.74862544375152
296,2,October Mountain,0,1,0,72.04345965074634,127.64825141721468
296,3,Horseneck Beach,0,0,1,119.32695192093635,251.36664700367396
296,4,Salisbury Beach,0,0,1,133.30129708231038,284.4780273612044
296,5,Scusset Beach,0,0,1,135.25892795667053,318.7294486196878
297,1,Mount Greylock,1,1,0,45.90215642179714,109.35071682234774
297,2,October Mountain,0,1,0,69.48041872550674,142.0520192132056
297,3,Horseneck Beach,0,0,1,115.72896114064173,395.17345844430724
297,4,Salisbury Beach,0,0,1,117.83815343702683,300.024639742693
297,5,Scusset Beach,0,0,1,116.52852081583029,242.5380060768529
298,1,Mount Greylock,0,1,0,63.91760655372853,265.2008200795679
298,2,October Mountain,0,1,0,78.64071563036825,200.62515715073525
298,3,Horseneck Beach,1,0,1,99.0100567830296,180.6714677727063
298,4,Salisbury Beach,0,0,1,118.87558518483709,271.2307989216192
298,5,Scusset Beach,0,0,1,109.17431033713848,159.85957533345115
299,1,Mount Greylock,0,1,0,50.38382541853366,92.56753370220869
299,2,October Mountain,0,1,0,67.06720690044308,97.52274496593337
299,3,Horseneck Beach,1,0,1,115.6984706149616,267.96289248435534
299,4,Salisbury Beach,0,0,1,129.71377406348722,350.11710343386756
299,5,Scusset Beach,0,0,1,129.00047452139287,347.8556259392897
300,1,Mount Greylock,1,1,0,48.93518947283503,138.59532159784345
300,2,October Mountain,0,1,0,67.92461037876204,128.29034544510247
300,3,Horseneck Beach,0,0,1,98.22994370951753,218.46889743087567
300,4,Salisbury Beach,0,0,1,112.93745099569463,239.85218993868162
300,5,Scusset Beach,0,0,1,111.51951640332729,213.36311702622885
301,1,Mount Greylock,0,1,0,69.92852546471683,369.11841792672465
301,2,October Mountain,1,1,0,86.7560562726937,315.6647918983241
301,3,Horseneck Beach,0,0,1,94.24444594989322,98.98021303283164
301,4,Salisbury Beach,0,0,1,109.32152940226086,104.82306112492358
301,5,Scusset Beach,0,0,1,112.59098635703505,147.69539599956002
302,1,Mount Greylock,0,1,0,81.70545097767035,414.0022442304576
